Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 1.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 4.037280 	 TrialNumber 	 1 	 TrialTime 	 4.039562 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 4.186313 	 StimulusOff 	 4.702974 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 36.000000 	 BlockCondition 	 Colour 	 BlockTime 	 695.272432 	 TrialNumber 	 29 	 TrialTime 	 713.900854 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 713.933118 	 StimulusOff 	 714.449789 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 36.000000 	 BlockCondition 	 Colour 	 BlockTime 	 695.272432 	 TrialNumber 	 30 	 TrialTime 	 714.450819 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 714.499757 	 StimulusOff 	 715.016452 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 1 	 TrialTime 	 718.066799 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 718.116416 	 StimulusOff 	 718.633034 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 2 	 TrialTime 	 718.634016 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 718.683063 	 StimulusOff 	 719.199733 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 3 	 TrialTime 	 719.200805 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 719.249750 	 StimulusOff 	 719.766402 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 4 	 TrialTime 	 719.767459 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 719.816405 	 StimulusOff 	 720.333042 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 5 	 TrialTime 	 720.334137 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 720.383058 	 StimulusOff 	 720.899726 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 6 	 TrialTime 	 720.900713 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 720.949744 	 StimulusOff 	 721.466366 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 7 	 TrialTime 	 721.467421 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 721.499701 	 StimulusOff 	 722.016367 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 8 	 TrialTime 	 722.017281 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 722.049722 	 StimulusOff 	 722.566390 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 9 	 TrialTime 	 722.567333 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 722.599725 	 StimulusOff 	 723.116346 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 10 	 TrialTime 	 723.117497 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 723.149711 	 StimulusOff 	 723.666376 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 11 	 TrialTime 	 723.668116 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 723.716357 	 StimulusOff 	 724.233057 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 12 	 TrialTime 	 724.233911 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 724.283067 	 StimulusOff 	 724.799704 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 13 	 TrialTime 	 724.802121 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 724.849700 	 StimulusOff 	 725.366344 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 14 	 TrialTime 	 725.367328 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 725.416375 	 StimulusOff 	 725.933033 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 15 	 TrialTime 	 725.933952 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 725.983029 	 StimulusOff 	 726.499694 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 16 	 TrialTime 	 726.500717 	 ImageNumber 	 5 	 Dot 	 Yes 	 StimulusOn 	 726.549703 	 StimulusOff 	 727.066340 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 17 	 TrialTime 	 727.067296 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 727.116353 	 StimulusOff 	 727.633019 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 18 	 TrialTime 	 727.633974 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 727.666344 	 StimulusOff 	 728.183019 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 19 	 TrialTime 	 728.183964 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 728.233017 	 StimulusOff 	 728.749681 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 20 	 TrialTime 	 728.750697 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 728.783032 	 StimulusOff 	 729.299664 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 21 	 TrialTime 	 729.300675 	 ImageNumber 	 6 	 Dot 	 Yes 	 StimulusOn 	 729.349682 	 StimulusOff 	 729.866349 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 22 	 TrialTime 	 729.867386 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 729.916392 	 StimulusOff 	 730.433010 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 23 	 TrialTime 	 730.435769 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 730.466356 	 StimulusOff 	 730.983018 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 24 	 TrialTime 	 730.984000 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 731.016345 	 StimulusOff 	 731.533029 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 25 	 TrialTime 	 731.534039 	 ImageNumber 	 8 	 Dot 	 Yes 	 StimulusOn 	 731.583025 	 StimulusOff 	 732.099640 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 26 	 TrialTime 	 732.100609 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 732.149678 	 StimulusOff 	 732.666343 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 27 	 TrialTime 	 732.667259 	 ImageNumber 	 7 	 Dot 	 Yes 	 StimulusOn 	 732.716358 	 StimulusOff 	 733.232997 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 28 	 TrialTime 	 733.234250 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 733.283002 	 StimulusOff 	 733.799663 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 29 	 TrialTime 	 733.800630 	 ImageNumber 	 5 	 Dot 	 Yes 	 StimulusOn 	 733.849631 	 StimulusOff 	 734.366324 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 37.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 715.037070 	 TrialNumber 	 30 	 TrialTime 	 734.367307 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 734.416341 	 StimulusOff 	 734.933006 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 1 	 TrialTime 	 737.966759 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 738.016324 	 StimulusOff 	 738.532958 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 2 	 TrialTime 	 738.534128 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 738.582959 	 StimulusOff 	 739.099635 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 3 	 TrialTime 	 739.100583 	 ImageNumber 	 5 	 Dot 	 Yes 	 StimulusOn 	 739.149650 	 StimulusOff 	 739.666297 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 4 	 TrialTime 	 739.726209 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 739.766314 	 StimulusOff 	 740.282938 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 5 	 TrialTime 	 740.283966 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 740.332976 	 StimulusOff 	 740.849628 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 6 	 TrialTime 	 740.850533 	 ImageNumber 	 9 	 Dot 	 Yes 	 StimulusOn 	 740.899639 	 StimulusOff 	 741.416292 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 7 	 TrialTime 	 741.417265 	 ImageNumber 	 14 	 Dot 	 Yes 	 StimulusOn 	 741.449601 	 StimulusOff 	 741.966307 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 8 	 TrialTime 	 741.967269 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 742.016339 	 StimulusOff 	 742.532953 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 9 	 TrialTime 	 742.533912 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 742.582986 	 StimulusOff 	 743.099631 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 10 	 TrialTime 	 743.100517 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 743.132971 	 StimulusOff 	 743.649618 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 11 	 TrialTime 	 743.650536 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 743.699614 	 StimulusOff 	 744.216296 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 12 	 TrialTime 	 744.217390 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 744.266264 	 StimulusOff 	 744.782954 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 13 	 TrialTime 	 744.783946 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 744.832955 	 StimulusOff 	 745.349620 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 14 	 TrialTime 	 745.350518 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 745.382942 	 StimulusOff 	 745.899610 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 15 	 TrialTime 	 745.901961 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 745.949603 	 StimulusOff 	 746.466250 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 16 	 TrialTime 	 746.467153 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 746.499596 	 StimulusOff 	 747.016250 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 17 	 TrialTime 	 747.017190 	 ImageNumber 	 2 	 Dot 	 Yes 	 StimulusOn 	 747.049613 	 StimulusOff 	 747.566235 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 18 	 TrialTime 	 747.567155 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 747.599612 	 StimulusOff 	 748.116233 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 19 	 TrialTime 	 748.117127 	 ImageNumber 	 14 	 Dot 	 Yes 	 StimulusOn 	 748.149584 	 StimulusOff 	 748.666231 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 20 	 TrialTime 	 748.667254 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 748.699600 	 StimulusOff 	 749.216228 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 21 	 TrialTime 	 749.217186 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 749.249609 	 StimulusOff 	 749.766225 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 22 	 TrialTime 	 749.767179 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 749.799608 	 StimulusOff 	 750.316260 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 23 	 TrialTime 	 750.317209 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 750.349588 	 StimulusOff 	 750.866233 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 24 	 TrialTime 	 750.867204 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 750.899585 	 StimulusOff 	 751.416235 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 25 	 TrialTime 	 751.417235 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 751.449584 	 StimulusOff 	 751.966257 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 26 	 TrialTime 	 752.024491 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 752.066245 	 StimulusOff 	 752.582910 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 27 	 TrialTime 	 752.583851 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 752.616256 	 StimulusOff 	 753.132917 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 28 	 TrialTime 	 753.133948 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 753.166258 	 StimulusOff 	 753.682914 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 29 	 TrialTime 	 753.683882 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 753.716242 	 StimulusOff 	 754.232911 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 38.000000 	 BlockCondition 	 Colour 	 BlockTime 	 734.946432 	 TrialNumber 	 30 	 TrialTime 	 754.233902 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 754.282901 	 StimulusOff 	 754.799536 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 1 	 TrialTime 	 757.833288 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 757.882939 	 StimulusOff 	 758.399544 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 2 	 TrialTime 	 758.400593 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 758.432906 	 StimulusOff 	 758.949535 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 3 	 TrialTime 	 758.950522 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 758.999545 	 StimulusOff 	 759.516217 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 4 	 TrialTime 	 759.552862 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 759.599556 	 StimulusOff 	 760.116208 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 5 	 TrialTime 	 760.117121 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 760.166216 	 StimulusOff 	 760.682860 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 6 	 TrialTime 	 760.684382 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 760.732864 	 StimulusOff 	 761.249537 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 7 	 TrialTime 	 761.252874 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 761.299547 	 StimulusOff 	 761.816218 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 8 	 TrialTime 	 761.817262 	 ImageNumber 	 15 	 Dot 	 Yes 	 StimulusOn 	 761.866210 	 StimulusOff 	 762.382848 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 9 	 TrialTime 	 762.384011 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 762.432831 	 StimulusOff 	 762.949533 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 10 	 TrialTime 	 762.950513 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 762.982833 	 StimulusOff 	 763.499537 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 11 	 TrialTime 	 763.500562 	 ImageNumber 	 5 	 Dot 	 Yes 	 StimulusOn 	 763.549526 	 StimulusOff 	 764.066200 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 12 	 TrialTime 	 764.067120 	 ImageNumber 	 13 	 Dot 	 Yes 	 StimulusOn 	 764.116205 	 StimulusOff 	 764.632829 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 13 	 TrialTime 	 764.633814 	 ImageNumber 	 8 	 Dot 	 Yes 	 StimulusOn 	 764.682833 	 StimulusOff 	 765.199527 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 14 	 TrialTime 	 765.200419 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 765.249532 	 StimulusOff 	 765.766181 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 15 	 TrialTime 	 765.767209 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 765.799543 	 StimulusOff 	 766.316183 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 16 	 TrialTime 	 766.317049 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 766.349527 	 StimulusOff 	 766.866179 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 39.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 754.813159 	 TrialNumber 	 17 	 TrialTime 	 766.867333 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 766.899544 	 StimulusOff 	 767.416159 	 ButtonPressed 	 0.000000 	 
